ID	Notes	Scaffold	sgRNA1_ID	Gene1	sgRNA2_ID	Gene2	sgRNA1_Class	sgRNA2_Class	vector_class
DG0003881	ScaffoldPosition	Wildtype	948323334	COPS8	CTRL00221		essential	non-targeting	essential + non-targeting
DG0003882	ScaffoldPosition	Wildtype	948323342	COPS8	CTRL00221		essential	non-targeting	essential + non-targeting
DG0003883	ScaffoldPosition	Wildtype	1136204684	EIF3C	CTRL00821		unclassified	non-targeting	unclassified + non-targeting
DG0003884	ScaffoldPosition	Wildtype	1136204884	EIF3C	CTRL00821		unclassified	non-targeting	unclassified + non-targeting
DG0003885	ScaffoldPosition	Wildtype	927945556	PREB	CTRL00517		unclassified	non-targeting	unclassified + non-targeting
DG0003886	ScaffoldPosition	Wildtype	927945562	PREB	CTRL00517		unclassified	non-targeting	unclassified + non-targeting
DG0003887	ScaffoldPosition	Wildtype	1003314729	RPP40	CTRL00312		unclassified	non-targeting	unclassified + non-targeting
DG0003888	ScaffoldPosition	Wildtype	1003314971	RPP40	CTRL00312		unclassified	non-targeting	unclassified + non-targeting
DG0003889	ScaffoldPosition	Wildtype	1079042907	RPS13	CTRL00628		essential	non-targeting	essential + non-targeting
DG0003890	ScaffoldPosition	Wildtype	1079042908	RPS13	CTRL00628		essential	non-targeting	essential + non-targeting
DG0003891	ScaffoldPosition	Wildtype	1166839554	SNRPD2	CTRL00022		essential	non-targeting	essential + non-targeting
DG0003892	ScaffoldPosition	Wildtype	1166839561	SNRPD2	CTRL00022		essential	non-targeting	essential + non-targeting
DG0003893	ScaffoldPosition	Wildtype	927979829	EIF2B4	CTRL00478		essential	non-targeting	essential + non-targeting
DG0003894	ScaffoldPosition	Wildtype	927979824	EIF2B4	CTRL00478		essential	non-targeting	essential + non-targeting
DG0003895	ScaffoldPosition	Wildtype	1135002027	RPS15A	CTRL01004		essential	non-targeting	essential + non-targeting
DG0003896	ScaffoldPosition	Wildtype	1135002030	RPS15A	CTRL01004		essential	non-targeting	essential + non-targeting
DG0003897	ScaffoldPosition	Wildtype	1114519383	PABPN1	CTRL00095		essential	non-targeting	essential + non-targeting
DG0003898	ScaffoldPosition	Wildtype	1114519124	PABPN1	CTRL00095		essential	non-targeting	essential + non-targeting
DG0003899	ScaffoldPosition	Wildtype	1168720548	CHMP2A	CTRL00883		essential	non-targeting	essential + non-targeting
DG0003900	ScaffoldPosition	Wildtype	1168720550	CHMP2A	CTRL00883		essential	non-targeting	essential + non-targeting
DG0003901	ScaffoldPosition	Wildtype	1103391995	POP5	CTRL00549		unclassified	non-targeting	unclassified + non-targeting
DG0003902	ScaffoldPosition	Wildtype	1103391998	POP5	CTRL00549		unclassified	non-targeting	unclassified + non-targeting
DG0003903	ScaffoldPosition	Wildtype	1103492748	ANAPC5	CTRL00152		unclassified	non-targeting	unclassified + non-targeting
DG0003904	ScaffoldPosition	Wildtype	1103492289	ANAPC5	CTRL00152		unclassified	non-targeting	unclassified + non-targeting
DG0003905	ScaffoldPosition	Wildtype	1117686426	PSMA3	CTRL00663		essential	non-targeting	essential + non-targeting
DG0003906	ScaffoldPosition	Wildtype	1117687604	PSMA3	CTRL00663		essential	non-targeting	essential + non-targeting
DG0003907	ScaffoldPosition	Wildtype	914679091	SF3B4	CTRL00667		essential	non-targeting	essential + non-targeting
DG0003908	ScaffoldPosition	Wildtype	914679101	SF3B4	CTRL00667		essential	non-targeting	essential + non-targeting
DG0003909	ScaffoldPosition	Wildtype	1128103975	MTFMT	CTRL00377		unclassified	non-targeting	unclassified + non-targeting
DG0003910	ScaffoldPosition	Wildtype	1128103968	MTFMT	CTRL00377		unclassified	non-targeting	unclassified + non-targeting
DG0003911	ScaffoldPosition	Wildtype	1142729684	RPA1	CTRL00259		essential	non-targeting	essential + non-targeting
DG0003912	ScaffoldPosition	Wildtype	1142733077	RPA1	CTRL00259		essential	non-targeting	essential + non-targeting
DG0003913	ScaffoldPosition	Wildtype	1114284803	HNRNPC	CTRL00860		unclassified	non-targeting	unclassified + non-targeting
DG0003914	ScaffoldPosition	Wildtype	1114282995	HNRNPC	CTRL00860		unclassified	non-targeting	unclassified + non-targeting
DG0003915	ScaffoldPosition	Wildtype	1083232399	DDB1	CTRL00582		essential	non-targeting	essential + non-targeting
DG0003916	ScaffoldPosition	Wildtype	1083231249	DDB1	CTRL00582		essential	non-targeting	essential + non-targeting
DG0003917	ScaffoldPosition	Wildtype	1143149331	PSMB6	CTRL00162		unclassified	non-targeting	unclassified + non-targeting
DG0003918	ScaffoldPosition	Wildtype	1143149328	PSMB6	CTRL00162		unclassified	non-targeting	unclassified + non-targeting
DG0003919	ScaffoldPosition	Wildtype	1167355958	RUVBL2	CTRL00771		essential	non-targeting	essential + non-targeting
DG0003920	ScaffoldPosition	Wildtype	1167356440	RUVBL2	CTRL00771		essential	non-targeting	essential + non-targeting
DG0003921	ScaffoldPosition	Wildtype	1060598305	RPL35	CTRL00601		essential	non-targeting	essential + non-targeting
DG0003922	ScaffoldPosition	Wildtype	1060597670	RPL35	CTRL00601		essential	non-targeting	essential + non-targeting
DG0003923	ScaffoldPosition	Wildtype	1163533113	RPL18A	CTRL00519		unclassified	non-targeting	unclassified + non-targeting
DG0003924	ScaffoldPosition	Wildtype	1163533258	RPL18A	CTRL00519		unclassified	non-targeting	unclassified + non-targeting
DG0003925	ScaffoldPosition	Wildtype	936934128	DDX18	CTRL00798		essential	non-targeting	essential + non-targeting
DG0003926	ScaffoldPosition	Wildtype	936933950	DDX18	CTRL00798		essential	non-targeting	essential + non-targeting
DG0003927	ScaffoldPosition	Wildtype	1092264167	PHB2	CTRL00560		essential	non-targeting	essential + non-targeting
DG0003928	ScaffoldPosition	Wildtype	1092264173	PHB2	CTRL00560		essential	non-targeting	essential + non-targeting
DG0003929	ScaffoldPosition	Wildtype	1042858714	RPL7	CTRL00211		essential	non-targeting	essential + non-targeting
DG0003930	ScaffoldPosition	Wildtype	1042858566	RPL7	CTRL00211		essential	non-targeting	essential + non-targeting
DG0003931	ScaffoldPosition	Wildtype	1031162765	NAA38	CTRL00425		unclassified	non-targeting	unclassified + non-targeting
DG0003932	ScaffoldPosition	Wildtype	1143587407	NAA38	CTRL00425		unclassified	non-targeting	unclassified + non-targeting
DG0003933	ScaffoldPosition	Wildtype	1183969663	PHF5A	CTRL00368		essential	non-targeting	essential + non-targeting
DG0003934	ScaffoldPosition	Wildtype	1183969652	PHF5A	CTRL00368		essential	non-targeting	essential + non-targeting
DG0003935	ScaffoldPosition	Wildtype	1096711011	PCBP2	CTRL00908		unclassified	non-targeting	unclassified + non-targeting
DG0003936	ScaffoldPosition	Wildtype	1096711417	PCBP2	CTRL00908		unclassified	non-targeting	unclassified + non-targeting
DG0003937	ScaffoldPosition	Wildtype	1183222567	EIF3D	CTRL00687		essential	non-targeting	essential + non-targeting
DG0003938	ScaffoldPosition	Wildtype	1183221840	EIF3D	CTRL00687		essential	non-targeting	essential + non-targeting
DG0003939	ScaffoldPosition	Wildtype	1163724131	COPE	CTRL00007		unclassified	non-targeting	unclassified + non-targeting
DG0003940	ScaffoldPosition	Wildtype	1163724138	COPE	CTRL00007		unclassified	non-targeting	unclassified + non-targeting
DG0003941	ScaffoldPosition	Wildtype	988824252	BRIX1	CTRL00872		essential	non-targeting	essential + non-targeting
DG0003942	ScaffoldPosition	Wildtype	988823949	BRIX1	CTRL00872		essential	non-targeting	essential + non-targeting
DG0003943	ScaffoldPosition	Wildtype	1148882130	LUC7L3	CTRL00061		unclassified	non-targeting	unclassified + non-targeting
DG0003944	ScaffoldPosition	Wildtype	1148882553	LUC7L3	CTRL00061		unclassified	non-targeting	unclassified + non-targeting
DG0003945	ScaffoldPosition	Wildtype	907165668	PRPF38A	CTRL00837		essential	non-targeting	essential + non-targeting
DG0003946	ScaffoldPosition	Wildtype	907165921	PRPF38A	CTRL00837		essential	non-targeting	essential + non-targeting
DG0003947	ScaffoldPosition	Wildtype	975603980	NUP54	CTRL00302		essential	non-targeting	essential + non-targeting
DG0003948	ScaffoldPosition	Wildtype	975603847	NUP54	CTRL00302		essential	non-targeting	essential + non-targeting
DG0003949	ScaffoldPosition	Wildtype	1053065595	VCP	CTRL00195		essential	non-targeting	essential + non-targeting
DG0003950	ScaffoldPosition	Wildtype	1053065775	VCP	CTRL00195		essential	non-targeting	essential + non-targeting
DG0003951	ScaffoldPosition	Wildtype	968340820	RPL35A	CTRL00029		essential	non-targeting	essential + non-targeting
DG0003952	ScaffoldPosition	Wildtype	968340810	RPL35A	CTRL00029		essential	non-targeting	essential + non-targeting
DG0003953	ScaffoldPosition	Wildtype	921866740	IARS2	CTRL00781		unclassified	non-targeting	unclassified + non-targeting
DG0003954	ScaffoldPosition	Wildtype	921866986	IARS2	CTRL00781		unclassified	non-targeting	unclassified + non-targeting
DG0003955	ScaffoldPosition	Wildtype	1069526884	SUPV3L1	CTRL00450		essential	non-targeting	essential + non-targeting
DG0003956	ScaffoldPosition	Wildtype	1069526934	SUPV3L1	CTRL00450		essential	non-targeting	essential + non-targeting
DG0003957	ScaffoldPosition	Wildtype	1162120922	HNRNPM	CTRL00170		essential	non-targeting	essential + non-targeting
DG0003958	ScaffoldPosition	Wildtype	1162118202	HNRNPM	CTRL00170		essential	non-targeting	essential + non-targeting
DG0003959	ScaffoldPosition	Wildtype	1082006848	PSMC3	CTRL00885		unclassified	non-targeting	unclassified + non-targeting
DG0003960	ScaffoldPosition	Wildtype	1082006228	PSMC3	CTRL00885		unclassified	non-targeting	unclassified + non-targeting
DG0003961	ScaffoldPosition	Wildtype	1167289401	RPL18	CTRL00343		essential	non-targeting	essential + non-targeting
DG0003962	ScaffoldPosition	Wildtype	1167289405	RPL18	CTRL00343		essential	non-targeting	essential + non-targeting
DG0003963	ScaffoldPosition	Wildtype	1121202969	CPSF2	CTRL00354		unclassified	non-targeting	unclassified + non-targeting
DG0003964	ScaffoldPosition	Wildtype	1121203742	CPSF2	CTRL00354		unclassified	non-targeting	unclassified + non-targeting
DG0003965	ScaffoldPosition	Wildtype	1045021056	RPL30	CTRL00873		essential	non-targeting	essential + non-targeting
DG0003966	ScaffoldPosition	Wildtype	1045021063	RPL30	CTRL00873		essential	non-targeting	essential + non-targeting
DG0003967	ScaffoldPosition	Wildtype	935219839	RPL31	CTRL00573		essential	non-targeting	essential + non-targeting
DG0003968	ScaffoldPosition	Wildtype	935219853	RPL31	CTRL00573		essential	non-targeting	essential + non-targeting
DG0003969	ScaffoldPosition	Wildtype	1077666169	RRM1	CTRL00447		essential	non-targeting	essential + non-targeting
DG0003970	ScaffoldPosition	Wildtype	1077665643	RRM1	CTRL00447		essential	non-targeting	essential + non-targeting
DG0003971	ScaffoldPosition	Wildtype	1166702748	TOMM40	CTRL00324		unclassified	non-targeting	unclassified + non-targeting
DG0003972	ScaffoldPosition	Wildtype	1166703232	TOMM40	CTRL00324		unclassified	non-targeting	unclassified + non-targeting
DG0003973	ScaffoldPosition	Wildtype	1005965443	TUBB	CTRL00508		unclassified	non-targeting	unclassified + non-targeting
DG0003974	ScaffoldPosition	Wildtype	1005965339	TUBB	CTRL00508		unclassified	non-targeting	unclassified + non-targeting
DG0003975	ScaffoldPosition	Wildtype	1076893663	TUBGCP2	CTRL00793		essential	non-targeting	essential + non-targeting
DG0003976	ScaffoldPosition	Wildtype	1076892087	TUBGCP2	CTRL00793		essential	non-targeting	essential + non-targeting
DG0003977	ScaffoldPosition	Wildtype	1070626496	RPS24	CTRL00502		essential	non-targeting	essential + non-targeting
DG0003978	ScaffoldPosition	Wildtype	1070626475	RPS24	CTRL00502		essential	non-targeting	essential + non-targeting
DG0003979	ScaffoldPosition	Wildtype	1025090420	CCT6A	CTRL00550		essential	non-targeting	essential + non-targeting
DG0003980	ScaffoldPosition	Wildtype	1025089681	CCT6A	CTRL00550		essential	non-targeting	essential + non-targeting
DG0003981	ScaffoldPosition	Wildtype	1089513618	RPS25	CTRL00978		unclassified	non-targeting	unclassified + non-targeting
DG0003982	ScaffoldPosition	Wildtype	1089513592	RPS25	CTRL00978		unclassified	non-targeting	unclassified + non-targeting
DG0003983	ScaffoldPosition	Wildtype	1046634505	EIF3H	CTRL00091		unclassified	non-targeting	unclassified + non-targeting
DG0003984	ScaffoldPosition	Wildtype	1046634509	EIF3H	CTRL00091		unclassified	non-targeting	unclassified + non-targeting
DG0003985	ScaffoldPosition	Wildtype	1146384975	ZNF207	CTRL00273		essential	non-targeting	essential + non-targeting
DG0003986	ScaffoldPosition	Wildtype	1146383684	ZNF207	CTRL00273		essential	non-targeting	essential + non-targeting
DG0003987	ScaffoldPosition	Wildtype	1023705001	PSMA2	CTRL00903		essential	non-targeting	essential + non-targeting
DG0003988	ScaffoldPosition	Wildtype	1023704499	PSMA2	CTRL00903		essential	non-targeting	essential + non-targeting
DG0003989	ScaffoldPosition	Wildtype	1152413950	EIF4A3	CTRL00270		essential	non-targeting	essential + non-targeting
DG0003990	ScaffoldPosition	Wildtype	1152413072	EIF4A3	CTRL00270		essential	non-targeting	essential + non-targeting
DG0003991	ScaffoldPosition	Wildtype	1150264987	FTSJ3	CTRL00906		essential	non-targeting	essential + non-targeting
DG0003992	ScaffoldPosition	Wildtype	1150264935	FTSJ3	CTRL00906		essential	non-targeting	essential + non-targeting
DG0003993	ScaffoldPosition	Wildtype	1167437977	RPL13A	CTRL00874		unclassified	non-targeting	unclassified + non-targeting
DG0003994	ScaffoldPosition	Wildtype	1167437978	RPL13A	CTRL00874		unclassified	non-targeting	unclassified + non-targeting
DG0003995	ScaffoldPosition	Wildtype	1192580351	RPS4X	CTRL00340		unclassified	non-targeting	unclassified + non-targeting
DG0003996	ScaffoldPosition	Wildtype	1192580225	RPS4X	CTRL00340		unclassified	non-targeting	unclassified + non-targeting
DG0003997	ScaffoldPosition	Wildtype	1157252276	HAUS1	CTRL00497		unclassified	non-targeting	unclassified + non-targeting
DG0003998	ScaffoldPosition	Wildtype	1157253660	HAUS1	CTRL00497		unclassified	non-targeting	unclassified + non-targeting
DG0003999	ScaffoldPosition	Wildtype	931395904	CCT4	CTRL00306		essential	non-targeting	essential + non-targeting
DG0004000	ScaffoldPosition	Wildtype	931394908	CCT4	CTRL00306		essential	non-targeting	essential + non-targeting
DG0004001	ScaffoldPosition	Wildtype	1007801031	CDC5L	CTRL00112		essential	non-targeting	essential + non-targeting
DG0004002	ScaffoldPosition	Wildtype	1007801333	CDC5L	CTRL00112		essential	non-targeting	essential + non-targeting
DG0004003	ScaffoldPosition	Wildtype	915365369	FDPS	CTRL00574		unclassified	non-targeting	unclassified + non-targeting
DG0004004	ScaffoldPosition	Wildtype	915366224	FDPS	CTRL00574		unclassified	non-targeting	unclassified + non-targeting
DG0004005	ScaffoldPosition	Wildtype	971295986	ANAPC4	CTRL00409		unclassified	non-targeting	unclassified + non-targeting
DG0004006	ScaffoldPosition	Wildtype	971296178	ANAPC4	CTRL00409		unclassified	non-targeting	unclassified + non-targeting
DG0004007	ScaffoldPosition	Wildtype	1140354860	PSMD7	CTRL00996		essential	non-targeting	essential + non-targeting
DG0004008	ScaffoldPosition	Wildtype	1140354864	PSMD7	CTRL00996		essential	non-targeting	essential + non-targeting
DG0004009	ScaffoldPosition	Wildtype	977596478	EIF4E	CTRL00067		unclassified	non-targeting	unclassified + non-targeting
DG0004010	ScaffoldPosition	Wildtype	977597718	EIF4E	CTRL00067		unclassified	non-targeting	unclassified + non-targeting
DG0004011	ScaffoldPosition	Wildtype	1167116861	NAPA	CTRL00533		essential	non-targeting	essential + non-targeting
DG0004012	ScaffoldPosition	Wildtype	1167116780	NAPA	CTRL00533		essential	non-targeting	essential + non-targeting
DG0004013	ScaffoldPosition	Wildtype	1061737439	GTF3C4	CTRL00307		essential	non-targeting	essential + non-targeting
DG0004014	ScaffoldPosition	Wildtype	1061737453	GTF3C4	CTRL00307		essential	non-targeting	essential + non-targeting
DG0004015	ScaffoldPosition	Wildtype	1119244034	RBM25	CTRL00070		unclassified	non-targeting	unclassified + non-targeting
DG0004016	ScaffoldPosition	Wildtype	1119245572	RBM25	CTRL00070		unclassified	non-targeting	unclassified + non-targeting
DG0004017	ScaffoldPosition	Wildtype	1142347159	RPL13	CTRL00120		unclassified	non-targeting	unclassified + non-targeting
DG0004018	ScaffoldPosition	Wildtype	1142347194	RPL13	CTRL00120		unclassified	non-targeting	unclassified + non-targeting
DG0004019	ScaffoldPosition	Wildtype	989383707	RPL37	CTRL00321		essential	non-targeting	essential + non-targeting
DG0004020	ScaffoldPosition	Wildtype	989383673	RPL37	CTRL00321		essential	non-targeting	essential + non-targeting
DG0004021	ScaffoldPosition	Wildtype	1160903308	RPS15	CTRL00577		essential	non-targeting	essential + non-targeting
DG0004022	ScaffoldPosition	Wildtype	1160903353	RPS15	CTRL00577		essential	non-targeting	essential + non-targeting
DG0004023	ScaffoldPosition	Wildtype	1174233410	CSE1L	CTRL00291		essential	non-targeting	essential + non-targeting
DG0004024	ScaffoldPosition	Wildtype	1174234231	CSE1L	CTRL00291		essential	non-targeting	essential + non-targeting
DG0004025	ScaffoldPosition	Wildtype	1166015244	PSMC4	CTRL00539		essential	non-targeting	essential + non-targeting
DG0004026	ScaffoldPosition	Wildtype	1166014934	PSMC4	CTRL00539		essential	non-targeting	essential + non-targeting
